X_peptide;Y_peptide;RD1_x;RD2_x;medRD_mas1;bcnum_x;RD1_y;RD2_y;medRD_mas2;bcnum_y
O7;O6;0.0470320652901039;0.060052649373091;0.0530333467255926;192;0.0663924794359577;0.0629957488413556;0.0654111290311605;122
O7;O7;0.0472103004291846;0.0555555555555556;0.053951367781155;209;0.0689655172413793;0.0625;0.0669642857142857;115
O7;O8;3.23277967757694;3.37837837837838;3.26545454545455;207;4.74439147554673;5.04732139680507;4.64863698466304;104
O7;O9;0.0540540540540541;0.0639676113360324;0.0595744680851064;255;0.0736040609137056;0.0705128205128205;0.0729613733905579;141
O8;O1;0.0606060606060606;0.0710859883521754;0.0681238010919286;184;0.0864476101348307;0.0838541666666667;0.0811189367425448;106
O8;O10;0.054820415879017;0.068452380952381;0.0593561368209256;127;0.0824940929377789;0.0719738276990185;0.0803794037940379;92
O8;O11;0.0754716981132075;0.0788177339901478;0.0769230769230769;183;0.0770054356778126;0.0780878271213323;0.0771690321668193;102
O8;O12;0.0942744540449261;0.0857428734787225;0.0895451153265416;176;0.134020581227777;0.115367929750026;0.111816036048924;100
O8;O13;0.246056594800254;0.14186843466113;0.186964875615182;142;0.633537900006869;0.394518221602572;0.51599796013394;88
O8;O14;0.0592130892091936;0.0732741264372959;0.068104514533086;178;0.0821518887308361;0.0808624229784454;0.0823912142561127;92
O8;O15;0.0853658536585366;0.0730088495575221;0.0818530128874956;185;0.108520179372197;0.101593625498008;0.107246376811594;103
O8;O16;1.35390998551674;0.775156475686086;1.06034239666673;192;2.89304812834225;2.01333333333333;2.39935064935065;107
O8;O2;0.0662093451389498;0.0681488801054018;0.0691764062818262;170;0.0887738712979632;0.0896763183110739;0.0859166522493617;108
O8;O3;0.0769230769230769;0.0847953216374269;0.0808510638297872;137;0.0967741935483871;0.0969345484672742;0.0928308823529412;63
O8;O4;0.0668789808917197;0.0753768844221105;0.071578947368421;175;0.0912162162162162;0.0807799442896936;0.0879265091863517;131
O8;O5;0.0928932178932179;0.0860119047619048;0.0866083687726188;230;0.126187775542524;0.111607027013;0.117426535120903;130
O8;O6;0.115639327559857;0.104829381145171;0.11198107821548;218;0.154471544715447;0.144117647058824;0.143112701252236;133
O8;O7;3.50521656655074;3.52040816326531;3.61863173216885;187;7.04320332245112;5.77160413971539;6.5369360782583;116
O8;O8;0.0625;0.0694444444444444;0.0660377358490566;205;0.081035385488023;0.0802346013911262;0.0801240907145914;94
O8;O9;0.0757298257298257;0.0777721774193548;0.0798579321231255;274;0.105172413793103;0.0855305466237942;0.0936170212765957;135
O9;O1;0.0731752244991941;0.0824829931972789;0.0799989334660575;170;0.0840400813244264;0.0807157150169854;0.0841142187812473;102
O9;O10;3.04545973106093;2.62743345457948;2.84971722212925;166;5.55598455598456;4.45094141036136;5.01360544217687;93
O9;O11;0.0503472222222222;0.0581395348837209;0.052924791086351;167;0.0630630630630631;0.0665844636251541;0.065651760228354;97
O9;O12;0.0506329113924051;0.0555555555555556;0.0532859680284192;191;0.0689655172413793;0.0736842105263158;0.0715532286212914;91
O9;O13;0.0498192899156686;0.0677442985338318;0.0594789365856782;132;0.067662481385134;0.0640754813759963;0.0684046913919234;66
O9;O14;0.0563589250637355;0.0659736172492299;0.0606922468760589;150;0.0661290322580645;0.0635155096011817;0.0654867256637168;73
O9;O15;0.0519877675840979;0.0675287356321839;0.0581560283687943;187;0.0678733031674208;0.0676855895196507;0.0660112359550562;87
O9;O16;0.0491803278688525;0.063953488372093;0.0570948782535684;149;0.0718773222189913;0.0668453976764969;0.0688343956405401;126
O9;O2;0.0948917748917749;0.0883914840445982;0.09666781174854;150;0.133096452224553;0.114079728583545;0.125552990267895;90
O9;O3;0.0569498069498069;0.0663522962707182;0.0627730723382897;142;0.0760869565217391;0.0637450199203187;0.0660457239627434;63
O9;O4;0.054095701540957;0.0626738667975781;0.0583328796457607;184;0.0695296523517382;0.0666666666666667;0.0643330179754021;115
O9;O5;0.0485402743580725;0.0616570327552987;0.0535917901938426;193;0.0781893004115226;0.0740740740740741;0.0782828282828283;113
O9;O6;0.0654761904761905;0.0723639120474688;0.0687589541547278;198;0.0901415603377135;0.0867202564295194;0.086428774408314;116
O9;O7;0.04375;0.0565770862800566;0.0530612244897959;181;0.0719019218025182;0.065301824523136;0.0680823733584772;110
O9;O8;0.0599202847895975;0.0716117216117216;0.0639109029779059;168;0.084375;0.0792838874680307;0.0833333333333333;91
O9;O9;0.0570469798657718;0.0616740088105727;0.0582010582010582;243;0.0718644943117207;0.0755685950738142;0.0742635395823169;116
